date,order_id,customer_id,region,product,category,quantity,unit_price,discount,revenue
2024-02-26,101668,1846,East,NoiseCancel Headset,Electronics,1,722.65,0.0,722.65
2024-02-26,101669,3855,East,HoodieFlex,Clothing,1,104.74,0.0,104.74
2024-02-26,101670,2213,East,Trail Mix,Grocery,1,14.14,0.05,13.433
2024-02-26,101671,3961,North,Protein Bars,Grocery,1,18.5,0.1,16.650000000000002
2024-02-26,101672,1886,North,HoodieFlex,Clothing,1,10.35,0.15,8.7975
2024-02-26,101673,3361,South,NoiseCancel Headset,Electronics,1,395.23,0.0,395.23
2024-02-26,101674,3413,South,Organic Oats,Grocery,1,8.7,0.0,8.7
2024-02-26,101675,3989,South,Athleisure Joggers,Clothing,1,18.04,0.0,18.04
2024-02-26,101676,3462,West,CoffeeMaster,Home,1,32.38,0.0,32.38
2024-02-26,101677,2807,North,Smartphone X,Electronics,1,712.35,0.0,712.35
2024-02-27,101678,3861,South,BlenderPlus,Home,1,125.65,0.1,113.08500000000001
2024-02-27,101679,3118,South,Silky Shampoo,Beauty,1,59.07,0.0,59.07
2024-02-27,101680,2573,West,Smartwatch Pro,Electronics,1,523.48,0.0,523.48
2024-02-27,101681,2976,North,Cold Brew,Grocery,2,19.9,0.0,39.8
2024-02-27,101682,3887,South,Laptop Lite,Electronics,1,768.13,0.0,768.13
2024-02-27,101683,1042,North,Laptop Lite,Electronics,1,526.44,0.1,473.79600000000005
2024-02-27,101684,2370,East,Organic Oats,Grocery,1,20.99,0.1,18.891
2024-02-27,101685,1831,West,HoodieFlex,Clothing,1,112.2,0.1,100.98
2024-02-27,101686,2286,West,ComfyJeans,Clothing,1,77.62,0.1,69.858
2024-02-27,101687,3478,East,Cold Brew,Grocery,1,16.2,0.0,16.2
2024-02-27,101688,1693,East,Smartphone X,Electronics,1,970.43,0.0,970.43
2024-02-27,101689,3191,West,Matte Lip,Beauty,1,34.01,0.0,34.01
2024-02-27,101690,3884,East,VacuumMax,Home,2,258.87,0.15,440.079
2024-02-27,101691,1691,South,VacuumMax,Home,2,183.67,0.0,367.34
2024-02-27,101692,3569,North,HoodieFlex,Clothing,1,72.13,0.0,72.13
2024-02-27,101693,2271,East,HoodieFlex,Clothing,1,25.31,0.0,25.31
2024-02-27,101694,3246,North,BlenderPlus,Home,2,88.06,0.0,176.12
2024-02-27,101695,2477,North,Matte Lip,Beauty,1,43.18,0.15,36.702999999999996
2024-02-27,101696,3109,South,Organic Oats,Grocery,1,27.97,0.0,27.97
2024-02-27,101697,2729,North,Trail Mix,Grocery,1,22.59,0.0,22.59
2024-02-27,101698,2435,North,Protein Bars,Grocery,2,29.13,0.0,58.26
2024-02-27,101699,2092,North,Smartwatch Pro,Electronics,1,390.89,0.15,332.25649999999996
2024-02-27,101700,1858,West,BlenderPlus,Home,1,61.37,0.0,61.37
2024-02-27,101701,2763,East,Smartphone X,Electronics,3,281.92,0.0,845.76
2024-02-27,101702,3263,East,VacuumMax,Home,1,92.39,0.0,92.39
2024-02-27,101703,2167,South,CoffeeMaster,Home,1,294.84,0.0,294.84
2024-02-27,101704,1919,West,Matte Lip,Beauty,2,61.11,0.0,122.22
2024-02-27,101705,2799,South,Smartphone X,Electronics,1,769.62,0.0,769.62
2024-02-27,101706,3808,North,Hydra Cream,Beauty,2,61.8,0.0,123.6
2024-02-27,101707,1797,South,Hydra Cream,Beauty,1,48.38,0.0,48.38
2024-02-27,101708,1948,North,BlenderPlus,Home,1,221.67,0.0,221.67
2024-02-28,101709,2861,West,Glow Serum,Beauty,2,47.11,0.0,94.22
2024-02-28,101710,1610,South,TechTee,Clothing,1,94.86,0.0,94.86
2024-02-28,101711,3093,North,NoiseCancel Headset,Electronics,2,389.53,0.0,779.06
2024-02-28,101712,1505,West,Athleisure Joggers,Clothing,1,49.68,0.0,49.68
2024-02-28,101713,1575,North,Smartphone X,Electronics,2,682.72,0.0,1365.44
2024-02-28,101714,2796,West,Smartphone X,Electronics,1,820.74,0.0,820.74
2024-02-28,101715,2270,North,VacuumMax,Home,1,285.74,0.0,285.74
2024-02-28,101716,2930,North,CoffeeMaster,Home,1,175.63,0.05,166.8485
2024-02-28,101717,2246,West,Laptop Lite,Electronics,1,1056.53,0.0,1056.53
2024-02-28,101718,1531,East,Smartwatch Pro,Electronics,1,364.51,0.0,364.51
2024-02-28,101719,2573,North,Hydra Cream,Beauty,1,29.27,0.0,29.27
2024-02-28,101720,1527,East,Smartphone X,Electronics,1,1067.42,0.0,1067.42
2024-02-28,101721,1359,West,ComfyJeans,Clothing,1,94.92,0.0,94.92
2024-02-28,101722,3182,South,Organic Oats,Grocery,1,5.62,0.0,5.62
2024-02-28,101723,3791,West,Cold Brew,Grocery,1,16.32,0.1,14.688
2024-02-28,101724,2301,South,Air Purifier,Home,1,66.3,0.05,62.98499999999999
2024-02-28,101725,1209,West,Air Purifier,Home,1,146.76,0.05,139.422
2024-02-28,101726,2534,North,Hydra Cream,Beauty,2,37.28,0.0,74.56
2024-02-28,101727,2506,East,VacuumMax,Home,1,96.86,0.05,92.017
2024-02-28,101728,2171,North,Organic Oats,Grocery,1,18.01,0.0,18.01
2024-02-28,101729,1188,East,Matte Lip,Beauty,1,22.54,0.0,22.54
2024-02-29,101730,3377,North,Matte Lip,Beauty,1,45.96,0.0,45.96
2024-02-29,101731,3227,North,Smartphone X,Electronics,2,817.78,0.0,1635.56
2024-02-29,101732,3486,East,TechTee,Clothing,1,81.23,0.1,73.107
2024-02-29,101733,2361,North,Silky Shampoo,Beauty,1,23.74,0.0,23.74
2024-02-29,101734,1030,North,Smartwatch Pro,Electronics,1,859.28,0.0,859.28
2024-02-29,101735,3274,North,Glow Serum,Beauty,1,65.24,0.05,61.977999999999994
2024-02-29,101736,1092,West,Organic Oats,Grocery,1,18.78,0.0,18.78
2024-02-29,101737,3413,North,Trail Mix,Grocery,2,15.98,0.0,31.96
2024-02-29,101738,1418,South,Organic Oats,Grocery,1,21.36,0.0,21.36
2024-02-29,101739,1091,West,Organic Oats,Grocery,1,23.83,0.0,23.83
2024-02-29,101740,2251,North,Protein Bars,Grocery,1,21.96,0.0,21.96
2024-02-29,101741,3527,East,Air Purifier,Home,1,125.55,0.1,112.995
2024-02-29,101742,1533,North,Cold Brew,Grocery,1,8.25,0.0,8.25
2024-02-29,101743,3355,South,Smartwatch Pro,Electronics,1,630.91,0.1,567.819
2024-02-29,101744,3297,South,Silky Shampoo,Beauty,1,44.72,0.1,40.248
2024-02-29,101745,3885,South,Smartwatch Pro,Electronics,1,735.66,0.0,735.66
2024-02-29,101746,2863,East,TechTee,Clothing,1,75.6,0.05,71.82
2024-02-29,101747,2360,West,Matte Lip,Beauty,2,44.46,0.1,80.028
2024-02-29,101748,1061,East,BlenderPlus,Home,1,67.96,0.1,61.163999999999994
2024-02-29,101749,1486,East,CoffeeMaster,Home,1,266.83,0.0,266.83
2024-02-29,101750,1150,West,Trail Mix,Grocery,1,27.08,0.0,27.08
2024-02-29,101751,1192,East,Smartwatch Pro,Electronics,1,850.28,0.0,850.28
2024-02-29,101752,1683,South,NoiseCancel Headset,Electronics,1,481.98,0.0,481.98
2024-02-29,101753,3010,North,Laptop Lite,Electronics,1,466.43,0.1,419.78700000000003
2024-02-29,101754,2064,West,Trail Mix,Grocery,2,22.23,0.0,44.46
2024-02-29,101755,2500,South,ComfyJeans,Clothing,1,28.35,0.0,28.35
2024-02-29,101756,3966,East,Trail Mix,Grocery,3,12.35,0.0,37.05
2024-02-29,101757,2813,South,Air Purifier,Home,2,54.02,0.1,97.236
2024-02-29,101758,1218,North,Hydra Cream,Beauty,1,28.75,0.0,28.75
2024-03-01,101759,3451,East,CoffeeMaster,Home,1,42.3,0.0,42.3
2024-03-01,101760,2230,North,Athleisure Joggers,Clothing,1,100.11,0.15,85.09349999999999
2024-03-01,101761,1530,South,Athleisure Joggers,Clothing,1,61.73,0.05,58.643499999999996
2024-03-01,101762,1654,South,Glow Serum,Beauty,1,53.54,0.0,53.54
2024-03-01,101763,1911,South,CoffeeMaster,Home,1,32.98,0.0,32.98
2024-03-01,101764,1386,West,Glow Serum,Beauty,3,27.76,0.0,83.28
2024-03-01,101765,1964,North,Trail Mix,Grocery,1,8.66,0.0,8.66
2024-03-01,101766,3196,South,Smartwatch Pro,Electronics,2,699.48,0.05,1329.012
2024-03-01,101767,2472,North,CoffeeMaster,Home,1,270.0,0.0,270.0
2024-03-01,101768,2725,West,TechTee,Clothing,2,41.7,0.0,83.4
2024-03-01,101769,1009,West,Air Purifier,Home,1,273.0,0.0,273.0
2024-03-01,101770,3352,West,Smartwatch Pro,Electronics,1,905.76,0.0,905.76
2024-03-01,101771,3346,South,VacuumMax,Home,2,249.32,0.0,498.64
2024-03-01,101772,1753,South,CoffeeMaster,Home,1,78.19,0.05,74.28049999999999
2024-03-01,101773,2225,East,Silky Shampoo,Beauty,1,63.94,0.0,63.94
2024-03-01,101774,1441,South,Athleisure Joggers,Clothing,1,17.14,0.0,17.14
2024-03-01,101775,2532,West,Matte Lip,Beauty,1,42.82,0.0,42.82
2024-03-01,101776,3531,East,Protein Bars,Grocery,1,11.79,0.0,11.79
2024-03-01,101777,2593,West,HoodieFlex,Clothing,1,36.14,0.0,36.14
2024-03-01,101778,1903,South,Hydra Cream,Beauty,2,29.8,0.0,59.6
2024-03-01,101779,1785,North,CoffeeMaster,Home,1,241.58,0.0,241.58
2024-03-01,101780,1602,North,VacuumMax,Home,2,296.75,0.0,593.5
2024-03-01,101781,3721,South,Smartwatch Pro,Electronics,1,370.32,0.0,370.32
2024-03-02,101782,1935,South,Protein Bars,Grocery,1,14.67,0.0,14.67
2024-03-02,101783,1711,West,Air Purifier,Home,1,236.51,0.1,212.859
2024-03-02,101784,2801,South,CoffeeMaster,Home,2,102.11,0.0,204.22
2024-03-02,101785,1213,South,Glow Serum,Beauty,1,19.58,0.0,19.58
2024-03-02,101786,1986,South,BlenderPlus,Home,1,188.84,0.0,188.84
2024-03-02,101787,1304,North,Air Purifier,Home,1,127.5,0.1,114.75
2024-03-02,101788,2024,West,Protein Bars,Grocery,2,11.87,0.15,20.179
2024-03-02,101789,1491,South,Trail Mix,Grocery,1,10.37,0.0,10.37
2024-03-02,101790,2455,South,Smartwatch Pro,Electronics,2,823.07,0.0,1646.14
2024-03-02,101791,3970,South,Laptop Lite,Electronics,2,814.7,0.0,1629.4
2024-03-02,101792,3866,South,BlenderPlus,Home,1,236.7,0.0,236.7
2024-03-02,101793,1849,East,Protein Bars,Grocery,2,8.39,0.1,15.102000000000002
2024-03-02,101794,3858,North,Athleisure Joggers,Clothing,1,44.97,0.0,44.97
2024-03-02,101795,2088,West,NoiseCancel Headset,Electronics,1,362.06,0.0,362.06
2024-03-02,101796,2683,South,Smartwatch Pro,Electronics,1,348.65,0.0,348.65
2024-03-02,101797,2758,South,Trail Mix,Grocery,1,4.83,0.0,4.83
2024-03-02,101798,2934,South,NoiseCancel Headset,Electronics,2,912.67,0.0,1825.34
2024-03-02,101799,1868,North,HoodieFlex,Clothing,1,73.7,0.0,73.7
2024-03-02,101800,1301,North,Matte Lip,Beauty,1,15.11,0.05,14.354499999999998
2024-03-02,101801,1689,West,CoffeeMaster,Home,2,227.04,0.0,454.08
2024-03-02,101802,1359,South,Laptop Lite,Electronics,2,592.99,0.0,1185.98
2024-03-02,101803,2053,East,Matte Lip,Beauty,1,67.0,0.1,60.300000000000004
2024-03-02,101804,2714,West,TechTee,Clothing,1,10.48,0.0,10.48
2024-03-02,101805,1233,East,NoiseCancel Headset,Electronics,1,1033.78,0.05,982.0909999999999
2024-03-02,101806,2485,South,Hydra Cream,Beauty,2,66.1,0.0,132.2
2024-03-02,101807,1804,West,VacuumMax,Home,1,186.0,0.0,186.0
2024-03-02,101808,1081,South,Protein Bars,Grocery,1,26.84,0.0,26.84
2024-03-02,101809,1000,North,Air Purifier,Home,1,35.01,0.0,35.01
2024-03-02,101810,2844,South,Smartwatch Pro,Electronics,1,1083.72,0.0,1083.72
2024-03-02,101811,3457,North,Glow Serum,Beauty,1,47.32,0.0,47.32
2024-03-02,101812,1168,East,Air Purifier,Home,2,292.05,0.0,584.1
2024-03-02,101813,2320,South,Protein Bars,Grocery,1,16.2,0.1,14.58
2024-03-02,101814,3156,South,Smartwatch Pro,Electronics,1,949.35,0.0,949.35
2024-03-03,101815,1084,South,Organic Oats,Grocery,1,10.85,0.0,10.85
2024-03-03,101816,3371,South,Trail Mix,Grocery,1,5.15,0.0,5.15
2024-03-03,101817,1216,South,HoodieFlex,Clothing,1,117.74,0.0,117.74
2024-03-03,101818,3778,East,Organic Oats,Grocery,2,27.03,0.05,51.357
2024-03-03,101819,3648,North,BlenderPlus,Home,1,160.74,0.05,152.703
2024-03-03,101820,2255,West,VacuumMax,Home,1,197.91,0.0,197.91
2024-03-03,101821,1883,East,CoffeeMaster,Home,1,274.37,0.1,246.93300000000002
2024-03-03,101822,1982,East,CoffeeMaster,Home,1,211.46,0.0,211.46
2024-03-03,101823,2276,South,Hydra Cream,Beauty,2,11.63,0.0,23.26
2024-03-03,101824,3661,West,ComfyJeans,Clothing,1,77.09,0.0,77.09
2024-03-03,101825,2374,East,Smartwatch Pro,Electronics,1,724.0,0.0,724.0
2024-03-03,101826,1150,West,Matte Lip,Beauty,1,55.19,0.0,55.19
2024-03-03,101827,1160,West,Matte Lip,Beauty,1,41.92,0.0,41.92
2024-03-03,101828,1302,North,TechTee,Clothing,1,107.29,0.0,107.29
2024-03-03,101829,3326,East,Cold Brew,Grocery,2,16.19,0.0,32.38
2024-03-03,101830,3882,North,ComfyJeans,Clothing,1,53.66,0.0,53.66
2024-03-03,101831,1527,South,NoiseCancel Headset,Electronics,2,592.75,0.0,1185.5
2024-03-03,101832,3551,North,Smartphone X,Electronics,1,536.17,0.0,536.17
2024-03-03,101833,3044,East,Silky Shampoo,Beauty,1,15.4,0.05,14.629999999999999
2024-03-03,101834,1054,South,Trail Mix,Grocery,1,17.76,0.0,17.76
2024-03-03,101835,1207,West,Laptop Lite,Electronics,1,642.92,0.0,642.92
2024-03-03,101836,3291,North,Laptop Lite,Electronics,2,403.25,0.0,806.5
2024-03-03,101837,3399,East,Athleisure Joggers,Clothing,1,47.14,0.0,47.14
2024-03-03,101838,1298,West,BlenderPlus,Home,1,52.85,0.0,52.85
2024-03-03,101839,1990,South,Smartwatch Pro,Electronics,1,1004.81,0.05,954.5695
2024-03-03,101840,2436,South,NoiseCancel Headset,Electronics,1,1018.68,0.0,1018.68
2024-03-03,101841,3726,West,Hydra Cream,Beauty,1,39.1,0.0,39.1
2024-03-03,101842,2687,East,Athleisure Joggers,Clothing,1,46.86,0.1,42.174
2024-03-03,101843,1515,East,Cold Brew,Grocery,1,10.95,0.1,9.855
2024-03-03,101844,3919,South,Laptop Lite,Electronics,1,807.79,0.0,807.79
2024-03-03,101845,1597,South,NoiseCancel Headset,Electronics,1,920.38,0.0,920.38
2024-03-03,101846,3914,North,NoiseCancel Headset,Electronics,2,453.14,0.0,906.28
2024-03-03,101847,3087,North,Cold Brew,Grocery,1,27.78,0.0,27.78
2024-03-03,101848,2489,West,Smartwatch Pro,Electronics,1,348.22,0.0,348.22
2024-03-03,101849,2271,South,CoffeeMaster,Home,1,106.03,0.0,106.03
2024-03-04,101850,1953,West,Air Purifier,Home,2,217.49,0.05,413.231
2024-03-04,101851,3121,South,Cold Brew,Grocery,1,26.91,0.1,24.219
2024-03-04,101852,1338,North,CoffeeMaster,Home,1,107.27,0.0,107.27
2024-03-04,101853,3640,East,Laptop Lite,Electronics,2,614.92,0.0,1229.84
2024-03-04,101854,2960,West,BlenderPlus,Home,1,175.39,0.1,157.851
2024-03-04,101855,2805,North,Laptop Lite,Electronics,1,958.1,0.0,958.1
2024-03-04,101856,1245,South,Smartphone X,Electronics,4,587.27,0.0,2349.08
2024-03-04,101857,3056,South,ComfyJeans,Clothing,1,18.83,0.1,16.947
2024-03-04,101858,2126,East,BlenderPlus,Home,1,45.87,0.0,45.87
2024-03-04,101859,3696,South,Glow Serum,Beauty,1,55.87,0.1,50.283
2024-03-04,101860,2835,North,NoiseCancel Headset,Electronics,2,1016.18,0.0,2032.36
2024-03-04,101861,1507,South,Cold Brew,Grocery,1,7.01,0.0,7.01
2024-03-04,101862,3829,East,Smartphone X,Electronics,1,977.83,0.0,977.83
2024-03-04,101863,2987,East,Air Purifier,Home,1,50.51,0.0,50.51
2024-03-04,101864,1958,North,Silky Shampoo,Beauty,1,43.47,0.0,43.47
2024-03-04,101865,3003,North,Organic Oats,Grocery,1,5.8,0.0,5.8
2024-03-04,101866,2436,South,Hydra Cream,Beauty,1,51.93,0.0,51.93
2024-03-04,101867,1850,West,Organic Oats,Grocery,1,14.83,0.0,14.83
2024-03-04,101868,1415,West,Smartphone X,Electronics,1,286.37,0.0,286.37
2024-03-04,101869,3752,East,Smartwatch Pro,Electronics,1,433.27,0.0,433.27
2024-03-04,101870,1757,West,BlenderPlus,Home,2,167.5,0.0,335.0
2024-03-04,101871,3555,West,Trail Mix,Grocery,1,20.12,0.0,20.12
2024-03-04,101872,3286,North,NoiseCancel Headset,Electronics,3,378.56,0.0,1135.68
2024-03-04,101873,3572,South,Smartwatch Pro,Electronics,1,576.5,0.0,576.5
2024-03-04,101874,3963,East,Silky Shampoo,Beauty,1,13.87,0.0,13.87
2024-03-04,101875,1070,East,CoffeeMaster,Home,1,258.49,0.0,258.49
2024-03-04,101876,3243,East,HoodieFlex,Clothing,1,62.45,0.0,62.45
2024-03-04,101877,1574,West,CoffeeMaster,Home,1,298.16,0.15,253.436
2024-03-04,101878,3349,East,Smartwatch Pro,Electronics,1,339.53,0.15,288.60049999999995
2024-03-04,101879,3035,North,Smartwatch Pro,Electronics,2,438.7,0.0,877.4
2024-03-04,101880,3644,East,Smartwatch Pro,Electronics,1,620.9,0.05,589.8549999999999
2024-03-04,101881,3105,West,Smartwatch Pro,Electronics,2,390.03,0.0,780.06
2024-03-04,101882,1518,West,ComfyJeans,Clothing,2,68.65,0.0,137.3
2024-03-04,101883,2637,East,Protein Bars,Grocery,1,3.33,0.0,3.33
2024-03-05,101884,1477,South,Athleisure Joggers,Clothing,1,109.33,0.05,103.86349999999999
2024-03-05,101885,3510,West,Trail Mix,Grocery,2,26.78,0.05,50.882
2024-03-05,101886,2724,West,VacuumMax,Home,1,243.9,0.05,231.70499999999998
2024-03-05,101887,2283,West,Silky Shampoo,Beauty,2,56.94,0.0,113.88
2024-03-05,101888,3617,West,Glow Serum,Beauty,1,69.19,0.0,69.19
2024-03-05,101889,3529,East,Trail Mix,Grocery,1,26.93,0.0,26.93
2024-03-05,101890,3568,West,HoodieFlex,Clothing,1,61.84,0.0,61.84
2024-03-05,101891,2623,North,Smartwatch Pro,Electronics,1,797.84,0.0,797.84
2024-03-05,101892,2475,North,NoiseCancel Headset,Electronics,2,454.68,0.0,909.36
2024-03-05,101893,2707,West,Hydra Cream,Beauty,1,49.11,0.0,49.11
2024-03-05,101894,3251,South,Organic Oats,Grocery,2,15.9,0.0,31.8
2024-03-05,101895,1228,West,Glow Serum,Beauty,2,64.73,0.15,110.041
2024-03-05,101896,3269,West,Laptop Lite,Electronics,1,833.31,0.0,833.31
2024-03-05,101897,1034,South,Protein Bars,Grocery,1,26.13,0.0,26.13
2024-03-05,101898,2379,East,Trail Mix,Grocery,1,13.48,0.0,13.48
2024-03-05,101899,1480,East,Hydra Cream,Beauty,1,13.63,0.0,13.63
2024-03-05,101900,2963,South,Silky Shampoo,Beauty,2,28.71,0.0,57.42
2024-03-05,101901,3562,North,Smartwatch Pro,Electronics,1,291.9,0.0,291.9
2024-03-05,101902,3372,West,Silky Shampoo,Beauty,1,30.33,0.0,30.33
2024-03-05,101903,3263,West,CoffeeMaster,Home,2,244.13,0.0,488.26
2024-03-05,101904,1178,South,Glow Serum,Beauty,1,62.14,0.0,62.14
2024-03-05,101905,2276,North,Cold Brew,Grocery,1,21.77,0.05,20.6815
2024-03-05,101906,3501,North,NoiseCancel Headset,Electronics,1,582.97,0.0,582.97
2024-03-05,101907,1959,East,CoffeeMaster,Home,2,57.12,0.0,114.24
2024-03-05,101908,1920,East,BlenderPlus,Home,1,265.89,0.0,265.89
2024-03-05,101909,1376,East,Organic Oats,Grocery,1,23.89,0.0,23.89
2024-03-05,101910,2230,North,Trail Mix,Grocery,1,29.44,0.15,25.024
2024-03-06,101911,3553,North,Protein Bars,Grocery,1,4.96,0.05,4.712
2024-03-06,101912,2226,West,BlenderPlus,Home,1,260.83,0.15,221.70549999999997
2024-03-06,101913,1158,East,Hydra Cream,Beauty,1,35.77,0.0,35.77
2024-03-06,101914,2003,West,Smartwatch Pro,Electronics,1,995.32,0.0,995.32
2024-03-06,101915,2887,West,Matte Lip,Beauty,1,46.66,0.0,46.66
2024-03-06,101916,1248,West,Laptop Lite,Electronics,1,586.62,0.15,498.627
2024-03-06,101917,3504,North,Smartwatch Pro,Electronics,1,802.81,0.05,762.6694999999999
2024-03-06,101918,2561,East,CoffeeMaster,Home,1,63.45,0.0,63.45
2024-03-06,101919,2538,North,NoiseCancel Headset,Electronics,1,1040.98,0.0,1040.98
2024-03-06,101920,3726,West,Protein Bars,Grocery,3,4.84,0.0,14.52
2024-03-06,101921,2868,West,CoffeeMaster,Home,1,208.73,0.0,208.73
2024-03-06,101922,2506,West,Athleisure Joggers,Clothing,1,48.13,0.0,48.13
2024-03-06,101923,3021,South,TechTee,Clothing,1,37.78,0.0,37.78
2024-03-06,101924,3442,North,NoiseCancel Headset,Electronics,1,982.96,0.0,982.96
2024-03-06,101925,1653,West,Matte Lip,Beauty,1,15.36,0.0,15.36
2024-03-06,101926,3857,West,CoffeeMaster,Home,1,259.41,0.0,259.41
2024-03-06,101927,3737,North,NoiseCancel Headset,Electronics,2,851.03,0.1,1531.854
2024-03-06,101928,1586,North,Athleisure Joggers,Clothing,1,102.11,0.1,91.899
2024-03-06,101929,2386,South,Athleisure Joggers,Clothing,1,66.98,0.0,66.98
2024-03-06,101930,2601,West,Silky Shampoo,Beauty,2,47.16,0.0,94.32
2024-03-06,101931,3017,North,NoiseCancel Headset,Electronics,1,280.26,0.05,266.24699999999996
2024-03-06,101932,2154,West,ComfyJeans,Clothing,1,95.2,0.0,95.2
2024-03-06,101933,2767,East,Smartphone X,Electronics,2,876.21,0.0,1752.42
2024-03-06,101934,3241,South,NoiseCancel Headset,Electronics,2,432.95,0.0,865.9
2024-03-06,101935,2293,North,VacuumMax,Home,1,138.82,0.1,124.938
2024-03-06,101936,2457,North,Air Purifier,Home,1,30.37,0.0,30.37
2024-03-06,101937,2963,South,Cold Brew,Grocery,1,25.61,0.0,25.61
2024-03-06,101938,3674,North,Athleisure Joggers,Clothing,2,70.9,0.05,134.71
2024-03-06,101939,1691,East,BlenderPlus,Home,1,219.77,0.0,219.77
2024-03-06,101940,1515,North,Protein Bars,Grocery,1,28.41,0.0,28.41
2024-03-06,101941,3727,South,Organic Oats,Grocery,1,27.95,0.15,23.7575
2024-03-06,101942,1648,West,Smartwatch Pro,Electronics,3,991.32,0.1,2676.5640000000003
2024-03-06,101943,2842,East,CoffeeMaster,Home,1,101.49,0.0,101.49
2024-03-07,101944,1440,West,TechTee,Clothing,1,10.55,0.0,10.55
2024-03-07,101945,2406,South,Laptop Lite,Electronics,1,662.47,0.05,629.3465
2024-03-07,101946,3520,South,HoodieFlex,Clothing,1,39.84,0.0,39.84
2024-03-07,101947,3341,North,Air Purifier,Home,1,291.53,0.05,276.95349999999996
2024-03-07,101948,3840,East,Silky Shampoo,Beauty,1,11.28,0.1,10.152
2024-03-07,101949,1231,North,Trail Mix,Grocery,1,5.82,0.0,5.82
2024-03-07,101950,2967,West,Glow Serum,Beauty,2,41.17,0.05,78.223
2024-03-07,101951,2524,South,HoodieFlex,Clothing,1,100.58,0.15,85.493
2024-03-07,101952,1913,North,CoffeeMaster,Home,2,130.28,0.0,260.56
2024-03-07,101953,2779,West,Hydra Cream,Beauty,2,12.82,0.1,23.076
2024-03-07,101954,3774,North,Laptop Lite,Electronics,1,761.25,0.0,761.25
2024-03-07,101955,3307,East,NoiseCancel Headset,Electronics,1,605.18,0.0,605.18
2024-03-07,101956,1633,East,Hydra Cream,Beauty,1,8.71,0.0,8.71
2024-03-07,101957,1785,East,Cold Brew,Grocery,1,27.06,0.0,27.06
2024-03-07,101958,3426,South,Protein Bars,Grocery,2,18.92,0.0,37.84
2024-03-07,101959,2332,South,Organic Oats,Grocery,1,28.88,0.0,28.88
2024-03-07,101960,3126,North,Organic Oats,Grocery,1,11.47,0.0,11.47
2024-03-07,101961,1277,North,VacuumMax,Home,1,291.92,0.0,291.92
2024-03-07,101962,2789,East,Smartwatch Pro,Electronics,1,741.56,0.0,741.56
2024-03-07,101963,1347,North,HoodieFlex,Clothing,1,20.06,0.0,20.06
2024-03-07,101964,3884,West,VacuumMax,Home,2,70.54,0.0,141.08
2024-03-07,101965,1356,West,Organic Oats,Grocery,1,24.92,0.0,24.92
2024-03-07,101966,3913,North,NoiseCancel Headset,Electronics,2,441.95,0.0,883.9
2024-03-07,101967,1729,East,NoiseCancel Headset,Electronics,1,921.68,0.0,921.68
2024-03-07,101968,3273,West,CoffeeMaster,Home,1,51.01,0.0,51.01
2024-03-07,101969,3499,West,Air Purifier,Home,2,287.7,0.05,546.63
2024-03-07,101970,1788,South,Organic Oats,Grocery,2,26.34,0.0,52.68
2024-03-08,101971,1560,West,VacuumMax,Home,1,100.13,0.0,100.13
2024-03-08,101972,2450,North,Trail Mix,Grocery,2,10.04,0.0,20.08
2024-03-08,101973,3500,North,Glow Serum,Beauty,2,30.33,0.0,60.66
2024-03-08,101974,2059,East,Smartphone X,Electronics,1,791.98,0.0,791.98
2024-03-08,101975,3059,North,Laptop Lite,Electronics,1,1075.41,0.15,914.0985000000001
2024-03-08,101976,2322,East,VacuumMax,Home,3,68.55,0.0,205.64999999999998
2024-03-08,101977,3071,West,Hydra Cream,Beauty,1,68.63,0.0,68.63
2024-03-08,101978,1637,South,Glow Serum,Beauty,1,42.5,0.0,42.5
2024-03-08,101979,2775,East,Cold Brew,Grocery,1,14.46,0.0,14.46
2024-03-08,101980,3425,South,CoffeeMaster,Home,1,96.0,0.05,91.19999999999999
2024-03-08,101981,3827,East,NoiseCancel Headset,Electronics,1,255.17,0.0,255.17
2024-03-08,101982,2212,North,CoffeeMaster,Home,2,241.07,0.0,482.14
2024-03-08,101983,2154,West,HoodieFlex,Clothing,1,61.54,0.0,61.54
2024-03-08,101984,1281,West,Organic Oats,Grocery,4,24.0,0.0,96.0
2024-03-08,101985,3108,North,Smartwatch Pro,Electronics,2,635.84,0.0,1271.68
2024-03-08,101986,1693,South,BlenderPlus,Home,1,138.25,0.0,138.25
2024-03-08,101987,1275,South,Laptop Lite,Electronics,1,576.04,0.0,576.04
2024-03-08,101988,1641,East,NoiseCancel Headset,Electronics,1,964.01,0.0,964.01
2024-03-08,101989,1339,West,Laptop Lite,Electronics,1,777.91,0.1,700.119
2024-03-08,101990,2135,East,Organic Oats,Grocery,2,24.78,0.0,49.56
2024-03-08,101991,3941,East,Silky Shampoo,Beauty,3,49.26,0.15,125.613
2024-03-08,101992,2674,West,VacuumMax,Home,1,110.19,0.0,110.19
2024-03-08,101993,3364,South,ComfyJeans,Clothing,2,79.66,0.1,143.388
2024-03-08,101994,3166,West,Glow Serum,Beauty,1,64.76,0.05,61.522
2024-03-08,101995,3266,North,Athleisure Joggers,Clothing,1,115.01,0.0,115.01
2024-03-08,101996,1595,South,Smartphone X,Electronics,1,706.52,0.05,671.194
2024-03-08,101997,3340,West,Hydra Cream,Beauty,2,21.5,0.0,43.0
2024-03-08,101998,2736,West,Air Purifier,Home,1,262.51,0.0,262.51
